1,2,3,4,5,6,7,8,9,10,11
1.6166666666666674,4.436552715791849,2.7640682650730133,0.0,0.0,0.0,0.0,0.06390096504226939,0.1501110699893027,0.19504066297839992,4.098637985152302
4.436552715791845,178.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7640682650730155,0.0,80.29243902439032,0.0,0.0,0.0,0.0,0.0,0.0,0.20647285185302444,0.0
0.0,0.0,0.0,49.41333333333333,0.0,0.0,0.0,0.05448151332440802,0.0,0.05935346366968712,0.0
0.0,0.0,0.0,0.0,20.000000000000007,0.0,0.0,0.0,0.0,0.4362190926291438,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.06390096504226939,0.0,0.0,0.054481513324408,0.0,0.0,0.0,3.9519999999999995,0.7842448597217578,0.00803219328902499,0.0
0.15011106998930268,0.0,0.0,0.0,0.0,0.0,0.0,0.784244859721758,5.6000000000000005,0.0,0.0
0.19504066297839995,0.0,0.20647285185302444,0.0593534636696871,0.436219092629144,0.0,0.0,0.00803219328902499,0.0,28.695483870967742,0.0
4.098637985152311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9999999999998
