1,2,3,4,5,6,7,8,9,10,11
80.80240963855428,0.0013053941106798222,0.0307339927971133,0.0,0.0,0.0,0.0,0.261924373646364,0.0,0.0,0.0
0.0013053941106798224,179.62209944751336,0.023042118533662156,0.0,0.0,0.0,0.0,0.0,0.00630705997473164,0.0026592899812581347,0.0
0.0307339927971133,0.023042118533662156,1.755,0.0,0.0,0.0,0.0,0.0,0.14142135623730948,0.06037383539249432,5.019785852006042
0.0,0.0,0.0,49.41333333333333,0.002089785019092862,0.0,0.0,0.05854499414868262,0.0,0.05448151332440802,0.0
0.0,0.0,0.0,0.002089785019092862,20.10272727272727,0.0,0.0,0.5398890177760164,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.2619243736463641,0.0,0.0,0.058544994148682604,0.5398890177760158,0.0,0.0,28.727333333333316,0.0,0.00816496580927726,0.0
0.0,0.00630705997473164,0.1414213562373095,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.784244859721758,0.0
0.0,0.002659289981258135,0.060373835392494316,0.054481513324408,0.0,0.0,0.0,0.008164965809277261,0.7842448597217578,3.9519999999999995,0.0
0.0,0.0,5.019785852006049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.9999999999998
