1,2,3,4,5,6,7,8,9,10,11
169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6960403522843657,0.15055453054181628
0.0,179.62209944751336,0.002135993114103298,0.0,0.0,0.0,0.0,0.005899714385820228,0.0,0.007866285847760304,0.019311348394029357
0.0,0.002135993114103298,27.972258064516126,0.05759297957778961,0.5311097494702997,0.0,0.0,0.0,1.422500762238128,0.016292261599251137,0.04355197117867787
0.0,0.0,0.05759297957778962,49.41333333333333,0.002089785019092862,0.0,0.0,0.0,0.0,0.0460452827901718,0.0
0.0,0.0,0.5311097494703,0.002089785019092862,20.10272727272727,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0,0.0,0.0,0.0
0.0,0.005899714385820227,0.0,0.0,0.0,0.0,0.0,5.999999999999998,0.0,0.3799999999999999,0.06110100926607787
0.0,0.0,1.4225007622381285,0.0,0.0,0.0,0.0,0.0,80.29243902439032,0.0,0.0
3.6960403522843515,0.007866285847760304,0.016292261599251137,0.04604528279017177,0.0,0.0,0.0,0.37999999999999995,0.0,4.097142857142856,0.12220201853215575
0.15055453054181597,0.019311348394029357,0.04355197117867787,0.0,0.0,0.0,0.0,0.06110100926607788,0.0,0.12220201853215576,1.9866666666666672
