1,2,3,4,5,6,7,8,9,10,11
169.50292397660792,0.0009662991082435893,0.0,0.0,0.0,0.0,0.0011751435853870511,0.01213953957333768,0.010614639197925867,0.0,0.17351373877552112
0.0009662991082435892,179.62209944751336,0.0,0.0,0.0,0.0,0.0013053941106798224,0.005899714385820228,0.0033379342096892255,0.0,0.019311348394029357
0.0,0.0,28.727333333333316,0.058544994148682604,0.0,0.5398890177760158,0.2619243736463641,0.0,0.0074535599249993,0.0,0.0
0.0,0.0,0.05854499414868262,49.41333333333333,0.0,0.002089785019092862,0.0,0.0,0.04973458969132758,0.0,0.0
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5398890177760164,0.002089785019092862,0.0,20.10272727272727,0.0,0.0,0.0,0.0,0.0
0.0011751435853870511,0.0013053941106798222,0.261924373646364,0.0,0.0,0.0,80.80240963855428,0.0,0.0,0.0,0.02661641852202808
0.012139539573337677,0.005899714385820227,0.0,0.0,0.0,0.0,0.0,5.999999999999998,0.34563950391508586,0.0,0.06110100926607787
0.010614639197925865,0.003337934209689225,0.0074535599249993,0.04973458969132752,0.0,0.0,0.0,0.34563950391508586,4.666666666666668,0.0,0.007071067811865478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999999999997,0.0
0.1735137387755206,0.019311348394029357,0.0,0.0,0.0,0.0,0.02661641852202808,0.06110100926607788,0.007071067811865478,0.0,1.9866666666666672
